日期,CS石油石化,CS煤炭,CS有色金属,CS电力及公用事业,CS钢铁,CS基础化工,CS建筑,CS建材,CS轻工制造,CS机械,CS电力设备,CS国防军工,CS汽车,CS商贸零售,CS餐饮旅游,CS家电,CS纺织服装,CS医药,CS食品饮料,CS农林牧渔,CS银行,CS非银行金融,CS房地产,CS交通运输,CS电子元器件,CS通信,CS计算机,CS传媒,CS综合
2016-07-15,14.9563,8.1627,17.8678,12.3349,9.8720,19.3742,18.0148,17.0841,20.0228,21.8772,18.4307,30.8949,20.7192,14.5111,19.1973,20.8234,17.7632,25.4544,25.0048,16.5490,8.8919,17.5059,13.0826,12.9772,23.1234,24.2842,32.6070,29.2756,15.3797
2016-07-22,14.3673,7.9743,17.1776,12.1909,9.7609,19.2028,17.7797,16.7073,19.8588,21.3320,18.1409,30.4576,20.2713,14.4655,18.9639,20.2831,17.6180,25.2682,23.9872,16.3493,8.8588,17.0311,13.0406,12.7256,22.7602,24.3110,32.2831,29.6815,15.3846
2016-07-29,13.8617,7.7176,15.8682,11.8892,9.3076,18.5281,16.7890,16.0067,19.0174,20.1999,17.1446,28.2588,19.0398,14.1540,18.5839,19.6725,16.6123,24.9039,23.6740,15.9620,8.8756,16.4427,12.5609,12.3734,21.3169,22.7098,29.5899,27.7384,14.3254
2016-08-05,13.8446,7.8359,15.9816,11.8880,9.4089,18.6458,16.8236,16.1134,19.1676,20.0824,17.0800,27.8114,18.9833,14.2471,18.3655,19.3734,16.6193,24.7104,23.4330,15.9969,8.9081,16.3884,12.9213,12.3074,21.1484,22.5832,29.5677,27.2177,14.1968
2016-08-12,14.0210,8.1703,15.9952,12.0694,9.6824,18.9088,17.3076,16.3715,19.1820,20.3425,17.2585,28.2971,19.2505,14.5076,18.5848,19.6422,16.7254,24.9724,23.9640,16.0291,9.3763,17.1146,13.2676,12.5084,21.4169,22.8794,29.8716,27.5963,14.4149
2016-08-19,14.4232,8.2749,16.6728,12.4583,10.0480,19.6635,18.4767,16.9641,19.8253,21.2217,18.1895,29.4245,19.8787,15.2054,19.0173,20.1769,17.3052,25.6147,24.5148,16.7218,9.3169,17.5911,13.9302,12.8469,22.3363,23.5660,31.1953,28.5956,14.7532
2016-08-26,14.4234,8.1897,16.1808,12.5865,10.1559,19.4833,17.5671,16.8591,19.6395,20.8857,17.9394,29.3251,19.6370,14.7059,19.3024,19.9098,17.3271,25.6235,24.0854,16.7772,9.2631,17.1865,13.5801,12.5939,22.1202,23.4156,30.4596,28.1032,14.7070
2016-09-02,14.0920,8.1978,16.0252,12.5775,9.9344,19.2992,17.3068,16.7021,19.5088,20.7581,17.8960,28.9067,19.5821,14.5953,19.2558,19.8485,17.2258,25.1109,23.9584,16.5078,9.3244,17.2365,13.1776,12.4540,21.7534,22.9965,30.2284,27.9249,14.6711
2016-09-09,14.4200,8.2978,16.1455,13.1151,10.1017,19.5009,17.8374,17.2663,19.8464,20.6020,18.2566,29.0353,19.8542,14.6715,20.1406,20.2093,17.5004,25.4006,23.9021,16.3345,9.2400,17.1986,13.2687,12.5817,22.0085,23.4148,30.2474,27.8790,15.0581
2016-09-14,14.0978,7.9949,15.5978,12.7774,9.8750,18.9340,17.3082,17.1058,19.1416,20.0595,17.2962,28.1216,19.3190,14.2173,19.7127,19.6803,17.2314,24.6108,23.5102,15.9656,8.9788,16.5411,12.9396,12.1902,21.4279,22.7006,29.0838,27.1520,14.7568
2016-09-23,14.2583,8.2557,15.6127,12.9311,10.1007,18.7615,17.9550,17.3845,19.7392,20.5180,17.4589,28.2300,19.8299,14.5363,20.4518,19.9629,17.5491,24.8526,23.1049,16.1506,9.1131,16.7386,13.2629,12.5748,21.5352,23.3869,29.3548,26.1868,15.1011
2016-09-30,14.1349,8.3246,14.8256,12.6841,10.0698,18.3985,17.2663,16.8943,19.6281,20.1658,16.9505,26.5722,19.5325,14.5447,19.7200,20.1366,17.5877,24.6851,23.0830,16.0400,9.0788,16.6324,13.3223,12.3227,21.0427,22.9831,28.8638,26.0049,15.0951
2016-10-14,14.6902,8.5086,15.0123,13.1774,10.3424,19.2278,18.0488,17.2419,20.2238,21.1713,17.5658,27.2094,20.1244,14.8883,20.0721,20.7583,18.1570,25.3389,23.7216,16.5478,9.1050,16.8857,13.6046,12.7998,21.6587,23.5068,30.2655,26.5294,15.2978
2016-10-21,14.7834,8.6870,15.3127,13.1525,10.3796,19.4392,18.1457,17.3064,20.3381,21.4336,17.7828,27.2337,20.2296,14.6273,20.1373,20.9010,18.5278,25.2159,23.8089,16.2689,9.1819,16.9865,13.6211,12.9910,21.8818,23.3552,30.4667,26.1266,15.1311
2016-10-28,14.9017,9.0746,15.4579,13.0590,10.4846,19.2501,18.1007,17.4092,20.2999,21.4324,17.6314,27.1235,20.2461,14.6847,20.0797,20.8088,18.4959,25.0625,24.3465,16.3606,9.2406,17.3224,13.7219,12.8632,21.3888,22.9352,30.0327,26.0921,15.1576
2016-11-04,15.3339,9.1886,16.1097,13.1128,10.6272,19.5317,18.7353,17.7980,20.7691,22.1875,17.8944,26.8235,20.8284,14.8873,20.1370,21.1164,18.6694,25.4876,24.7574,16.6167,9.2681,17.6700,13.9538,13.0768,21.7012,22.9944,30.3411,26.5791,15.2495
2016-11-11,15.5590,9.5862,16.8584,13.3027,11.0115,19.9491,19.1402,18.1952,21.2743,22.6696,18.2097,27.1392,21.0847,15.2896,20.2539,21.4171,19.0259,25.7002,25.1763,17.1432,9.3669,18.4386,14.1932,13.2880,22.0094,23.3133,30.6674,26.7616,15.5708
2016-11-18,15.6068,9.3681,16.2771,13.3690,11.1341,20.1960,19.2969,18.4960,21.3681,22.9520,18.3843,26.9945,21.1401,15.3789,20.2188,21.4575,19.3204,25.8676,24.9241,17.2844,9.3506,18.1581,14.3050,13.4153,22.2522,23.5017,30.8368,26.9876,15.6551
2016-11-25,15.8568,9.3743,16.2101,13.3680,11.3613,20.3632,19.5539,18.4067,21.8416,23.1325,18.4039,27.1439,21.3917,15.5286,20.2406,21.9595,19.3855,25.8649,25.1414,17.1700,9.8719,18.7005,14.5029,13.4169,22.3085,23.8126,31.0828,27.0701,15.6743
2016-12-02,15.3290,8.8227,15.6461,13.0125,11.1665,19.5499,18.7438,17.6337,21.0284,22.1661,17.8966,26.7012,20.6824,15.1946,19.8255,21.3078,18.8228,25.1200,24.5046,16.3913,9.7650,18.1468,14.0561,12.9974,21.4084,23.2500,29.8938,26.0552,15.1814
2016-12-09,15.2359,8.9059,15.7073,12.9324,11.2304,19.4825,18.3077,17.8742,20.6427,21.9371,17.9928,26.4247,20.5216,15.6009,19.8379,21.1153,18.9101,25.0401,24.8233,16.5671,9.9956,17.7986,14.0799,12.8198,21.1226,22.6753,29.2957,25.8507,15.3159
2016-12-16,14.9498,8.5786,14.9073,12.4598,11.1244,18.8655,17.3971,17.5295,19.9546,21.0160,17.3189,25.6865,19.8921,15.3786,19.2670,20.3410,18.5972,23.9702,24.1574,16.6026,9.4663,16.8614,13.8295,12.3068,20.1517,21.5373,27.4023,24.3388,15.1757
2016-12-23,14.9198,8.3984,14.7175,12.4569,10.9274,18.6481,17.2833,17.4252,19.6509,20.7667,17.3305,25.6702,19.9703,15.1553,19.0939,20.1886,18.4877,23.8228,23.8219,16.3314,9.2494,16.6589,13.6715,12.3146,19.9594,21.3651,27.0390,24.1093,14.9795
2016-12-30,14.9190,8.3884,14.7209,12.5843,11.0263,18.6462,17.3088,17.6259,19.5558,20.8242,17.2907,25.5569,20.0560,15.1869,19.1373,20.0249,18.3388,23.8009,24.1691,16.1990,9.2938,16.7454,13.5998,12.2610,19.8990,21.2710,27.0593,23.7444,15.2341
2017-01-06,15.2515,8.5954,15.3731,12.8440,9.9394,18.6716,17.6337,17.7749,20.2315,21.2920,17.6389,26.0190,20.3022,15.8671,19.5570,19.4919,19.6190,23.7793,24.5768,16.2583,9.4194,16.7318,13.7889,12.6139,20.0139,21.9735,28.1554,24.2071,14.7909
2017-01-13,14.5279,8.4549,15.0324,12.4478,9.6625,17.7832,16.9008,16.8896,19.2916,20.2302,17.0460,25.7621,19.6582,15.3688,18.8324,18.9003,19.3340,23.0549,23.6433,15.4668,9.4456,16.5474,13.3671,12.0292,19.2677,20.8469,26.8003,23.3839,14.4929
2017-01-20,14.3141,8.1884,14.6723,12.1964,9.4515,17.2305,16.4330,16.4125,18.6615,19.4771,16.5379,25.3556,19.3299,14.9962,18.3779,18.6236,18.9783,22.5439,23.4430,15.1591,9.6750,16.4137,13.0080,11.8336,18.7995,20.4165,26.2740,22.8456,13.9654
2017-01-26,14.7190,8.4141,15.1618,12.3724,9.6857,17.5100,16.6830,16.8087,18.9715,19.8215,16.8111,25.8513,19.6688,15.0252,18.7045,18.8905,19.2574,22.8922,23.4928,15.3293,9.7831,16.5213,13.0803,11.9783,19.0617,20.5547,26.4422,23.1093,14.1686
2017-02-03,15.7871,8.3497,15.5569,13.1640,10.0009,20.2032,18.1437,17.3022,21.5155,21.8515,17.0446,27.8508,20.3549,15.9487,18.2338,19.3115,20.6365,25.9243,23.8806,15.5669,10.9416,15.8549,13.0653,12.0832,22.0041,25.5025,29.3158,26.6752,14.6247
2017-02-10,16.2729,8.6746,16.3068,13.5673,10.4413,20.7601,18.8864,18.0935,22.1548,22.4661,17.4590,27.8982,20.8771,16.3159,18.5326,19.6878,21.1223,26.3576,24.4839,16.0431,11.3272,16.2763,13.2917,12.5519,22.7929,26.4345,29.6963,26.8315,14.9711
2017-02-17,16.1980,8.5984,16.3579,13.5186,10.4696,20.6642,18.8214,17.8113,22.3077,22.4164,17.4265,27.8214,20.5653,16.4369,18.3106,19.8098,21.2919,26.1774,24.7436,15.9025,12.0808,16.5154,13.1717,12.6366,22.7051,26.3545,29.2328,26.3970,14.8697
2017-02-24,16.5678,8.6570,16.7994,13.8335,10.6666,21.2776,19.3581,18.1760,22.9513,23.1789,18.0152,28.0670,21.1306,16.7812,18.7656,20.4107,21.6262,27.2169,25.4281,16.4177,12.4104,16.4695,13.3700,12.9474,23.4082,27.7599,30.4369,27.5464,15.1597
2017-03-03,15.9134,8.6084,16.7259,14.1601,10.5613,22.0159,19.7468,18.2482,24.5058,23.6321,18.1097,27.9864,21.8223,16.5767,19.2376,21.4520,21.7881,27.0890,25.7330,16.0287,12.6856,16.4611,13.3071,13.4997,24.9159,27.9572,30.6012,28.3120,15.2739
2017-03-10,16.1130,8.4451,16.5393,14.3798,10.5208,22.3256,20.0596,18.3526,25.1100,24.1802,18.4400,28.1880,22.1190,16.5544,19.2779,21.7760,21.7797,27.4387,26.4285,15.9769,12.8264,16.0009,13.4036,13.4886,25.7738,28.7768,31.4905,28.6717,15.3853
2017-03-17,16.2334,8.5414,16.8664,14.5576,10.6672,22.5707,20.6318,18.5892,25.9063,24.5347,19.0919,28.1654,22.5944,16.5451,19.2694,22.2108,22.1328,27.8588,26.6408,16.0171,12.8824,16.1005,13.4577,13.6031,26.2355,29.2488,31.9394,28.9966,15.4439
2017-03-24,16.1260,8.5592,16.6869,14.7027,10.6421,22.7346,21.3616,18.7708,26.1855,24.9927,19.1206,28.1210,22.9613,16.6552,19.8042,22.6057,22.3780,28.4319,27.1490,16.1073,12.7616,15.9652,13.3378,13.8726,26.7987,29.9988,32.4418,29.0832,15.3903
2017-03-31,15.1491,8.3714,15.9927,14.2496,10.3194,21.5738,19.6022,17.9548,24.7745,23.4400,18.1553,27.0136,22.0057,15.7422,19.2467,21.7410,21.3857,27.1089,25.9292,15.3932,12.9100,15.5636,12.8703,13.4737,25.1577,27.5414,29.7900,27.6320,14.6921
2017-04-07,15.4985,8.5024,17.3635,15.5985,10.6021,22.2573,20.9614,18.6265,28.7908,24.6442,18.6003,27.6466,22.7940,15.9658,19.6997,23.1819,22.8366,27.4179,26.4155,16.7032,12.6940,15.8164,13.6752,13.7056,25.8296,31.2615,29.9870,27.7384,15.4033
2017-04-14,15.0889,8.3678,16.7770,15.4599,10.4481,21.2080,19.9940,18.5157,26.7501,23.5476,18.0484,27.7964,21.7701,15.3750,18.6891,22.3423,21.9088,26.7204,25.7866,16.0453,12.3700,15.4498,13.7180,13.5391,24.4090,28.6474,28.3761,26.7079,15.3905
2017-04-21,14.2943,7.8216,15.5654,14.6256,9.8011,19.7811,18.8992,17.1405,25.0428,21.7688,16.9339,25.6464,20.7558,14.7785,18.1430,22.0683,20.6022,26.0761,25.7110,15.0171,12.1072,14.9573,12.6999,12.8450,23.0985,27.1786,26.4926,26.0889,14.6554
2017-04-28,14.0985,7.7486,15.5282,14.7226,9.5034,19.7402,18.7237,16.7452,24.4795,21.9226,16.5374,24.8816,20.9455,14.6406,17.9036,21.7806,20.7389,26.1226,25.2754,14.8954,12.2804,15.1314,12.5834,12.6687,22.9154,27.4890,26.4301,26.3124,14.6346
2017-05-05,13.7730,7.4811,15.2010,14.4321,9.3813,19.4209,18.4681,16.8495,24.2499,21.5798,16.2724,23.6740,20.6081,14.3941,17.3885,21.4492,20.6586,25.5477,24.8999,14.3793,12.1060,14.5602,12.2825,12.5847,22.6093,26.8087,25.9100,25.6996,14.3308
2017-05-12,13.1204,7.2754,14.6863,14.0804,8.7491,18.6030,17.8930,16.0350,23.8124,20.8447,15.5286,22.1816,19.3886,13.8144,16.9539,20.0925,19.6663,24.4297,24.2880,13.7655,12.7292,14.5345,11.7591,12.2847,21.7789,26.1845,24.4598,24.6459,13.6497
2017-05-19,13.6428,7.4189,14.7854,14.3491,8.8777,18.5150,18.0348,16.2208,23.9726,21.0660,15.8034,21.9418,19.3850,14.0369,17.2191,20.2278,19.5926,24.5635,24.9171,13.8118,11.7580,14.3718,12.0436,12.3672,21.8978,26.7873,24.8696,25.1157,14.0273
2017-05-26,12.7919,7.3865,13.8404,13.4332,8.5545,17.1010,16.3906,15.2537,22.4569,19.6429,14.8182,20.4338,18.2099,13.3541,16.5761,19.2175,18.3653,23.2294,23.9101,12.9035,11.6824,14.5275,11.7365,11.9967,19.8873,24.0764,22.6156,23.6873,13.5497
2017-06-02,12.4585,7.3022,13.4469,13.1189,8.2392,16.6450,16.0227,14.6255,21.8098,18.8712,14.6014,20.1386,17.7937,13.2523,16.3603,18.6480,16.6383,22.8467,23.6484,12.6695,11.6612,14.4039,11.6536,11.9229,19.6218,23.0872,21.8348,23.4928,13.1849
2017-06-09,12.7989,7.5297,13.9213,13.2412,8.4540,17.1108,16.7045,15.2750,23.0777,19.2841,14.9081,21.0704,18.1640,13.6763,16.7894,18.8988,17.0905,23.5816,24.6489,13.1089,11.5300,14.7180,11.8732,12.0068,20.5536,23.6195,22.2924,23.7579,13.5800
2017-06-16,12.2589,7.6882,14.4469,13.5690,8.5172,17.7898,16.9632,15.3382,24.4804,19.5797,15.4029,21.7232,18.7930,13.7854,15.9358,19.2233,17.7400,24.0272,24.6806,13.4693,11.2744,14.6245,11.7632,12.0034,21.1894,23.8836,22.8656,24.0804,13.7068
2017-06-23,12.0123,7.6342,14.5253,13.0259,8.5666,17.3822,16.3516,15.0822,23.9813,19.2230,15.1946,21.2104,18.4835,13.6762,15.7282,19.5241,17.2252,23.7304,24.7189,13.2818,11.4752,14.9318,11.6903,11.9136,20.6330,23.3296,22.1462,22.7663,13.4697
2017-06-30,12.2421,8.0397,14.7710,13.0092,8.6949,17.4456,16.1725,15.2824,24.2039,19.2795,15.3238,20.4404,18.7608,13.8621,16.1400,19.6606,17.3148,24.1934,24.9546,13.4336,11.5280,15.0739,11.5857,12.0131,20.9580,23.4049,22.3471,22.8094,13.5962
2017-07-07,12.5372,8.5366,16.0393,13.0361,9.0298,17.9559,16.4157,15.9050,25.3193,19.8872,15.6576,20.5652,19.2251,14.0029,16.6406,19.6621,17.5574,24.0623,24.5381,13.7837,11.3692,15.4398,11.5451,12.0734,21.8401,24.2524,23.0114,22.6911,13.9889
2017-07-14,12.1949,8.3532,15.6750,12.7964,8.9477,17.4908,16.2928,15.5968,23.7620,18.8739,15.1413,19.9880,18.6065,13.6281,16.2650,19.3194,16.7314,23.4006,24.3103,13.5340,11.4540,15.8051,11.3718,11.7002,20.9158,22.7742,21.6025,21.3751,13.9089
2017-07-21,11.9934,9.0097,15.9443,12.2815,9.0666,16.6692,15.4567,15.0293,22.5315,17.7584,14.5111,19.0402,17.7559,13.4687,15.8156,18.5906,16.1148,22.2911,24.1705,13.0455,10.9640,16.0267,11.2370,11.4977,19.8512,21.2790,19.5176,20.2858,13.5355
2017-07-28,12.2747,9.0250,16.1825,12.3735,9.1953,17.0090,15.8528,15.2360,22.9934,18.0899,14.7856,19.5860,17.8910,13.5972,16.1725,18.7133,16.1849,22.5071,24.9075,13.0900,10.8800,15.9036,11.3289,11.6287,20.2746,21.8245,20.0742,20.9731,13.6476
2017-08-04,12.2860,9.1216,16.7063,12.3504,9.5411,16.9967,15.6315,15.3469,22.4624,18.0379,14.6988,19.9810,17.9715,13.4392,16.2745,18.2725,15.9977,22.6745,24.5703,13.2700,10.8884,16.1516,11.2467,11.7021,20.6182,21.5405,19.9647,20.5025,13.6753
2017-08-11,11.9085,8.8579,16.4620,12.2636,9.3242,16.4801,15.4342,15.2377,22.2896,17.8203,14.5171,19.7790,17.6419,13.2407,16.1836,18.0940,15.7359,22.7589,25.1032,13.2650,10.4960,15.4893,11.1201,11.4594,20.3810,21.2330,19.9431,20.5556,13.5716
2017-08-18,12.3338,9.0150,16.6070,12.7193,9.4619,16.9920,15.9400,15.6665,23.0292,18.4984,14.9266,20.1844,18.2444,13.6794,16.7658,18.5733,16.1976,23.4834,25.4890,13.5267,10.6484,15.8518,11.4794,11.8958,21.4239,22.4045,21.3973,20.9509,14.0787
2017-08-25,12.3764,9.1958,16.9546,12.8723,9.5358,17.0643,16.1782,15.7452,23.1724,18.7436,15.1134,19.9790,18.5424,13.6653,16.5218,18.8318,16.3137,23.5997,25.2968,13.7413,11.0460,16.2782,11.6152,11.8253,21.7554,23.0935,21.6049,20.6829,14.1882
2017-09-01,12.6326,10.0858,18.5044,13.0693,10.1830,17.6932,16.9165,16.3734,23.8148,19.4519,15.5573,20.1082,18.9717,13.8897,16.8173,19.3124,16.7945,24.1015,25.7036,14.0601,11.0352,16.9182,11.8048,12.0322,23.0150,24.0503,22.8753,21.2823,14.8195
2017-09-08,12.6843,9.9311,19.0861,13.0096,10.1606,17.9137,17.1439,16.2776,24.4425,19.6367,15.7330,20.2028,18.9696,13.8928,17.3055,19.1882,16.8984,24.5615,25.1938,14.2425,10.9000,16.6062,11.9623,12.1076,23.7109,24.5763,23.4454,21.4870,15.1834
2017-09-15,12.6396,9.6105,18.7616,13.1719,9.9866,17.8431,16.9394,16.3908,23.4298,19.5775,16.1298,20.4746,19.3033,13.9113,17.6188,19.4210,16.9622,24.5266,25.9747,14.4033,10.7800,16.5924,12.2451,12.0156,23.5931,24.2550,22.9279,21.3572,15.2897
2017-09-22,12.4355,9.3913,18.7061,13.0583,9.7817,17.9346,16.7558,16.0261,22.9184,19.4243,16.1560,20.4002,19.3917,13.9536,17.4803,19.6537,16.8041,24.3823,26.4406,14.2393,10.7504,16.4671,12.1363,11.9297,24.4523,25.2010,23.0431,21.1263,14.9871
2017-09-29,12.3972,9.3639,18.7128,13.0630,9.8228,17.9117,16.4037,15.8919,22.9159,19.3855,16.0599,21.0386,19.3283,13.8615,17.3161,19.6133,16.5914,24.2797,27.0718,13.9524,10.3808,16.3876,11.7345,11.8944,24.2114,23.8966,22.8867,20.8315,14.4213
2017-10-13,12.5594,9.1468,18.1355,13.5637,9.8298,18.2975,17.1510,16.1033,23.7596,19.8643,16.2739,21.3822,19.7835,14.2124,17.1776,20.4685,16.9694,25.5881,28.1242,14.3116,10.5072,16.4751,11.8761,12.3728,24.4445,23.6582,23.7209,21.4337,14.8084
2017-10-20,12.0091,10.4597,18.6345,13.4950,9.5902,17.8803,18.2682,16.2384,23.9107,19.6635,16.1992,21.7520,20.4707,14.0131,17.7091,19.8472,16.8391,26.2826,28.2232,13.7287,10.4304,16.2730,11.8018,13.2373,24.2026,22.9865,22.8890,21.2091,16.7343
2017-10-27,12.1247,10.3861,18.7925,13.5135,9.5408,18.2260,18.4932,16.7737,24.4949,19.9551,16.4630,21.5690,20.8985,13.9287,17.7879,20.3900,17.1706,26.7713,29.5680,13.8158,10.5160,16.6272,11.8731,12.9193,24.7213,23.2099,22.8807,21.2463,16.7000
2017-11-03,11.8343,10.3916,18.8411,13.1004,9.1138,17.6614,18.2261,16.0257,23.8056,19.4647,16.0789,21.0275,20.1356,13.3863,17.5438,19.7635,16.7998,26.4016,29.1653,13.3798,10.1580,16.3115,11.5295,12.7356,25.1382,22.5468,22.2525,20.8880,16.0573
2017-11-10,12.1836,10.7303,18.9912,13.2655,9.4538,18.2232,18.3660,16.5390,24.5300,20.0774,16.6655,21.6859,20.6788,13.6033,18.0438,20.5697,16.9531,27.1967,30.4908,13.5134,10.1584,16.9381,11.6473,12.7942,26.4415,23.8489,23.0851,21.6457,16.7925
2017-11-17,11.5964,8.1076,17.7913,12.3873,9.1702,17.6049,17.7472,15.8905,23.3340,18.9245,16.2261,20.7704,19.6138,12.7865,17.0847,19.4564,15.9358,26.0309,29.5727,12.9424,10.2368,16.8663,11.3392,11.9960,25.1791,22.0486,21.6340,20.4090,15.3363
2017-11-24,11.2428,8.2132,18.1692,12.0896,9.1443,17.1433,17.2329,15.5582,22.5163,18.4014,15.7486,20.8128,18.8230,12.6118,16.7544,18.8642,15.4670,25.3130,27.7911,12.6385,10.3024,16.4069,11.1944,11.7468,24.5868,21.9516,21.1980,20.0132,14.9648
2017-12-01,11.6051,8.4689,18.3163,12.2803,9.5719,17.1916,17.2870,15.8151,22.7780,18.5057,15.6539,20.9428,18.8401,12.6577,16.5559,18.8394,15.6634,25.2564,27.4467,12.6361,10.1420,16.0579,11.1951,11.7784,24.5959,21.6380,21.2279,19.9306,14.9900
2017-12-08,11.6985,8.0889,17.5207,12.0581,9.2045,16.7291,16.5747,15.2888,22.4361,17.8844,15.1689,20.7355,18.3717,12.5586,16.3268,18.7524,15.2297,24.8882,27.5981,12.6446,10.0816,15.9846,10.9407,11.6038,24.0312,21.2875,20.9684,19.4550,14.8195
2017-12-15,11.9079,7.9535,17.6857,12.1408,8.9917,16.7501,16.5637,15.3119,22.5270,18.0067,15.1674,20.7866,18.3397,13.0344,16.3259,19.0187,15.1226,25.1944,28.3220,12.6851,9.8328,15.5785,10.9174,11.5914,24.0509,21.1989,21.4978,19.4048,14.7288
2017-12-22,12.1967,8.2332,17.6220,12.3186,8.9400,16.5688,16.3481,15.2889,22.6149,17.8006,14.9594,20.1632,18.1055,12.6245,16.3553,19.0256,14.8949,25.2103,28.8792,12.6369,9.9556,15.7015,10.7986,11.5908,23.6539,21.0472,21.0733,18.8711,14.5205
2017-12-29,12.0050,8.3446,18.0712,12.2050,8.9149,16.8052,16.6458,15.4175,22.6594,18.0056,15.0440,19.9883,18.3759,12.5727,16.5003,18.9657,15.1193,25.4305,29.0234,12.5435,9.9912,15.5131,10.8674,11.7010,23.6118,20.9413,21.0049,18.8778,14.6608
2018-01-05,12.7633,8.7081,18.5683,12.3846,9.2481,17.0731,17.0436,16.1195,22.9043,18.1566,15.1677,20.2634,18.4654,12.8461,16.8076,19.2546,15.1767,25.7278,29.9002,12.7411,10.2368,15.6071,11.4407,11.8978,23.5579,20.9372,21.3525,19.0046,14.8185
2018-01-12,12.6435,8.6935,18.6890,12.3190,9.1743,16.8704,16.8293,15.6766,22.8960,17.9749,14.9597,19.6632,18.4577,12.7174,16.8015,19.3687,15.0946,26.0060,30.8270,12.6512,10.3976,15.7123,11.6283,11.7353,23.1404,20.7184,21.8185,19.1860,14.6840
2018-01-19,12.4669,8.5249,17.9919,11.9776,9.1002,16.7802,17.0404,15.3758,23.0274,17.7360,14.7291,19.1887,18.1177,12.6148,16.8465,18.9497,14.9724,25.5783,30.2641,12.5424,11.2984,16.4798,11.5663,11.7369,22.3475,20.1553,21.1203,18.8083,14.5250
2018-01-26,12.3535,8.6870,18.5794,12.3915,9.1068,17.1125,16.8695,15.9101,23.2221,17.8681,14.6636,19.5598,18.5334,12.9067,17.0629,19.0254,14.6225,25.6235,30.6481,12.7208,11.2740,16.3885,12.2419,12.3030,22.9501,20.3328,21.5746,19.6021,14.5023
2018-02-02,11.5331,8.8224,17.2387,11.1814,8.8711,15.6823,15.3321,14.6411,22.0179,16.2213,13.1620,17.4496,17.0229,12.0367,16.5559,17.7216,13.9821,23.6591,28.7734,11.4422,11.1092,15.5325,11.4161,11.6520,20.5679,18.1118,19.3770,17.9793,12.9888
2018-02-05,11.4294,9.0473,16.8539,11.0395,9.0149,15.4570,15.1666,14.5964,21.7864,15.9677,12.9405,17.1745,16.8123,11.9892,16.4488,17.5503,13.8490,23.2674,27.9903,11.4396,11.5212,15.6117,11.3527,11.5768,20.1950,17.7956,19.0168,17.7820,12.8783
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
