日期,CS石油石化,CS煤炭,CS有色金属,CS电力及公用事业,CS钢铁,CS基础化工,CS建筑,CS建材,CS轻工制造,CS机械,CS电力设备,CS国防军工,CS汽车,CS商贸零售,CS餐饮旅游,CS家电,CS纺织服装,CS医药,CS食品饮料,CS农林牧渔,CS银行,CS非银行金融,CS房地产,CS交通运输,CS电子元器件,CS通信,CS计算机,CS传媒,CS综合,全部A股
2005-01-07,5.2836,9.0153,5.6566,5.9560,4.7576,5.1032,4.2331,4.5092,5.1286,6.0379,5.9096,6.9223,4.2097,5.2494,5.6197,5.4823,5.2773,5.9738,6.0375,4.5687,6.2010,4.5276,4.9183,6.4754,6.1447,5.0326,7.9249,11.4565,4.3220,5.4635
2005-01-14,5.1076,9.0744,5.7038,5.9225,4.8080,5.1359,4.2447,4.5088,5.1503,6.0648,5.9207,6.8186,4.2471,5.2956,5.6335,5.5254,5.2582,6.0086,6.0756,4.5754,6.3215,4.4389,4.9240,6.5020,6.1253,5.1016,7.8494,11.3049,4.3160,5.4787
2005-01-21,5.0222,8.8931,5.6484,5.7237,4.8727,5.0358,4.2050,4.5096,4.9907,6.0519,5.7658,6.7106,4.3231,5.2845,5.5714,5.4777,5.1964,5.9259,6.0166,4.4970,6.4775,4.2770,4.9618,6.3545,5.9938,5.2330,7.6684,11.1057,4.2161,5.4335
2005-01-28,4.9946,8.8736,5.5947,5.6015,4.8529,4.9305,4.0765,4.3660,4.8493,5.9360,5.4635,6.4106,4.1468,5.1694,5.3907,5.3556,4.9902,5.7850,5.9862,4.3327,6.3532,4.1274,4.8964,6.3054,5.7332,5.0720,7.2885,10.6235,4.0550,5.3114
2005-02-04,5.3313,9.5155,5.7538,5.8623,5.1828,5.0343,4.0883,4.3983,4.8394,6.0923,5.5175,6.5323,4.3290,5.1964,5.3852,5.4072,5.0325,5.8094,6.1802,4.3129,6.9096,4.2783,5.0762,6.5322,5.8381,5.1698,7.3096,10.7111,3.9793,5.4670
2005-02-18,5.2936,9.5377,5.7617,5.8343,5.0834,5.0372,4.1441,4.4492,4.8421,6.1013,5.5737,6.6085,4.3002,5.1930,5.3943,5.3802,5.0548,5.8134,6.1386,4.3259,6.7405,4.2432,5.0285,6.4367,5.8776,5.1579,7.3188,10.5877,4.0050,5.4450
2005-02-25,5.5585,10.0232,6.1795,6.0535,5.2431,5.3471,4.3751,4.6809,5.0599,6.4554,6.0463,7.0432,4.5434,5.5131,5.7290,5.6677,5.3406,6.0945,6.4366,4.6006,6.9053,4.4083,5.2274,6.6650,6.2525,5.3395,7.8007,11.3596,4.2371,5.7134
2005-03-04,5.5266,9.6190,6.0842,6.0252,5.0465,5.2808,4.2893,4.5342,4.9285,6.3621,5.8608,6.9441,4.3877,5.3730,5.6922,5.5293,5.2315,5.9902,6.3685,4.5755,6.6439,4.3636,5.1029,6.5779,6.0711,5.2613,7.6083,11.2776,4.1429,5.6006
2005-03-11,5.5512,9.4489,6.2153,6.0045,4.9970,5.3805,4.2635,4.5488,4.8807,6.5925,5.8531,7.1240,4.3861,5.4480,5.7048,5.5948,5.2454,6.1192,6.4640,4.5152,6.4399,4.1576,5.0774,6.7372,6.1435,5.2299,7.6667,11.1299,4.1390,5.6300
2005-03-18,5.3005,8.8851,5.8600,5.6540,4.8157,5.1009,4.0524,4.2741,4.6006,6.2936,5.3696,6.7746,4.1052,5.1871,5.4892,5.1656,4.9398,5.7965,6.3558,4.3422,6.3493,3.9695,4.7041,6.5181,5.6284,4.9316,7.1593,10.4331,3.8773,5.3370
2005-03-25,5.2092,8.9300,5.8186,5.5372,4.7767,5.0227,3.9155,4.1676,4.4898,5.9988,5.2597,6.8417,4.0049,4.8446,5.3537,4.9788,4.8055,5.7311,6.3328,4.2730,6.2073,3.7330,4.6207,6.5771,5.3833,4.7029,6.8152,10.1876,3.7645,5.2235
2005-04-01,5.3195,9.3037,5.7565,5.6143,4.8905,5.0769,3.8619,4.1256,4.5798,6.0822,5.2662,6.7784,3.9922,4.8777,5.3427,5.0678,4.7475,5.7307,6.4009,4.2286,6.3996,3.8680,4.6193,6.6285,5.3978,4.6856,6.8130,10.0514,3.7022,5.2613
2005-04-08,5.5434,9.7920,5.9964,5.7597,4.7599,5.2835,3.9501,4.1854,4.5752,6.3163,5.3294,6.8915,4.0392,5.0068,5.4125,5.0764,4.8272,5.8871,6.5985,4.2545,6.8604,4.0998,4.7385,6.8611,5.4856,4.6549,6.7931,10.0882,3.7693,5.3822
2005-04-15,5.3307,9.3982,5.7807,5.5759,4.7138,5.1317,3.7770,4.0418,4.5246,6.1117,5.1415,6.6515,3.9153,4.8196,5.2985,5.0323,4.6575,5.7268,6.2839,4.1125,6.6377,4.0059,4.5578,6.6413,5.1966,4.4041,6.4582,9.5858,3.5857,5.2042
2005-04-22,5.1032,9.3879,5.4704,5.2978,4.5161,4.8669,3.4425,3.7124,4.2643,5.7969,4.7533,6.3714,3.6384,4.5886,4.7902,4.7288,4.3616,5.4242,6.0711,3.8200,6.2155,3.6278,4.2779,6.6554,4.7187,4.1997,5.8727,8.9354,3.2733,4.9396
2005-04-29,5.0634,8.9891,5.3576,5.3530,4.2296,4.7787,3.6814,3.5821,4.2449,5.4342,4.6247,6.4183,3.5911,4.6081,4.6782,4.7821,4.0638,5.4863,6.2911,3.8286,6.3754,3.9605,4.2754,6.6199,4.6149,4.0425,5.6834,8.4873,3.2490,4.8741
2005-05-13,4.7331,8.3298,4.9907,4.9300,4.1582,4.5006,3.5025,3.4078,4.1760,5.0532,4.4332,6.1132,3.5269,4.4088,4.3981,4.6978,3.8678,5.3052,5.9013,3.7276,6.1409,3.7909,3.9475,6.2187,4.5844,3.9611,5.8623,8.5673,3.0828,4.6464
2005-05-20,4.5723,7.3984,4.8773,5.0416,4.1408,4.4751,3.4973,3.4527,4.0809,5.0983,4.4673,5.6795,3.5441,4.4083,4.3498,4.7427,3.8302,5.4058,5.9675,3.7638,6.1905,3.9850,3.9925,6.1814,4.5212,3.8557,5.8041,8.5417,3.1198,4.6365
2005-05-27,4.3504,6.9736,4.7087,4.8317,3.9464,4.2512,3.4495,3.3557,3.9456,4.8248,4.3612,5.4851,3.4978,4.2526,4.4039,4.7138,3.6072,5.0703,5.6139,3.6610,5.9992,3.8573,3.8802,5.7872,4.4840,3.8703,5.5555,8.3729,3.1102,4.4603
2005-06-03,4.2080,6.3692,4.5235,4.6638,3.8735,4.0377,3.4153,3.3188,3.7469,4.5524,4.2361,5.1648,3.3904,4.1672,4.2103,4.4719,3.5381,4.8921,5.4202,3.5418,5.8749,3.7424,3.7137,5.5280,4.3074,3.7416,5.3705,7.8104,3.0436,4.2975
2005-06-10,4.6244,6.8297,4.9310,5.1315,4.1955,4.4118,3.6759,3.5324,4.0369,5.0015,4.6471,5.6544,3.6762,4.5045,4.5755,4.8525,3.7997,5.2021,5.9039,3.8005,6.3921,4.3900,4.0164,6.0152,4.7551,4.0329,5.7975,8.8614,3.3020,4.6689
2005-06-17,4.4587,6.4154,4.6990,5.0428,4.1722,4.1741,3.5473,3.3948,3.9124,4.6360,4.5208,5.3901,3.5667,4.4282,4.3621,4.6600,3.5920,5.0137,5.8196,3.6579,6.3450,4.1996,3.9025,5.8995,4.4647,3.9583,5.6308,8.7011,3.2038,4.5254
2005-06-24,4.5581,6.6182,4.7680,5.0475,4.1413,4.3140,3.6064,3.4417,3.9765,4.6851,4.5733,5.5470,3.5862,4.4906,4.4513,4.6509,3.6930,5.0754,6.0212,3.6861,5.7185,4.0225,3.9769,6.1186,4.4858,3.9988,5.6559,8.8425,3.2257,4.5714
2005-07-01,4.3359,6.1093,4.5100,4.8698,3.9977,4.0284,3.4039,3.1648,3.7385,4.3322,4.3171,5.2860,3.4116,4.2758,4.1186,4.4146,3.4657,4.8603,5.7716,3.4795,5.4283,3.7208,3.5620,5.7941,4.1239,3.7839,5.2372,8.6824,2.9232,4.3122
2005-07-08,4.2467,5.6983,4.3210,4.7778,3.8206,3.8276,3.1792,2.9965,3.6442,4.0352,3.9980,5.1605,3.2613,4.0655,3.9872,4.1576,3.3083,4.6408,5.6417,3.3632,5.3213,3.4628,3.4125,5.5149,3.7564,3.6276,4.9313,8.2188,2.7867,4.1230
2005-07-15,4.2842,5.5381,4.2960,4.7339,3.8962,3.8362,3.0912,2.9570,3.6159,4.0291,3.9597,5.1337,3.2457,4.0877,3.8864,4.1287,3.2308,4.5665,5.5420,3.3262,5.6010,3.4797,3.3703,5.6111,3.7553,3.6994,5.0127,8.3895,2.7817,4.1280
2005-07-22,4.3552,5.6171,4.2780,4.8261,3.9324,3.7757,3.0771,2.8633,3.6836,4.0555,4.0235,5.4404,3.2220,4.1531,3.9858,3.9564,3.2191,4.6068,5.6044,3.3071,5.8535,3.5911,3.5441,5.7476,3.7060,3.7782,5.1412,8.4387,2.8000,4.1750
2005-07-29,4.5583,5.7920,4.5005,4.9295,4.0169,3.9379,3.1602,2.9786,3.6494,4.2428,4.0985,5.6991,3.3147,4.2590,4.0939,4.1494,3.3902,4.7447,5.7087,3.4208,5.9854,3.7231,3.6817,5.8905,3.9001,3.9176,5.2915,8.6096,2.9131,4.3094
2005-08-05,4.7748,6.2872,4.7401,5.1079,4.1410,4.1786,3.3619,3.1958,3.8729,4.5158,4.3339,5.8902,3.5261,4.4250,4.3414,4.3007,3.5500,4.9630,5.8950,3.6036,6.1754,3.9416,3.9186,6.0658,4.1318,4.0140,5.6831,8.8944,3.0526,4.5141
2005-08-12,5.0151,6.3957,4.8409,5.2183,4.1471,4.2972,3.5072,3.2599,3.9114,4.7720,4.4772,5.9983,3.5980,4.5180,4.4782,4.3982,3.6925,5.0893,5.9134,3.6962,6.1978,4.0793,3.9401,6.0993,4.2906,4.1215,6.0241,8.9603,3.1232,4.6108
2005-08-19,4.9214,6.1944,4.8295,4.9874,3.9535,4.3161,3.5337,3.3529,3.8460,4.6816,4.5442,6.0514,3.6251,4.4919,4.5337,4.4442,3.7732,5.0235,5.9070,3.7713,6.0483,3.7199,3.8909,5.9379,4.3141,4.0565,6.1060,9.0505,3.1851,4.5514
2005-08-26,5.1113,5.8151,4.9473,4.9543,3.9372,4.3886,3.6254,3.4411,3.8269,4.7879,4.7131,6.2208,3.6442,4.5627,4.7748,4.5422,3.8137,5.1551,5.9737,3.8402,6.2263,3.8698,3.9433,5.9269,4.3993,4.1132,6.2283,8.9464,3.3057,4.6043
2005-09-02,5.0929,5.9331,5.0366,5.1094,3.9717,4.4990,3.7366,3.5371,3.8797,4.9237,4.8887,6.5365,3.7309,4.7439,4.9537,4.6722,3.9506,5.3321,6.1452,3.9927,6.3000,3.9100,4.0770,6.1076,4.5194,4.1977,6.4189,9.2740,3.4124,4.7232
2005-09-09,5.0685,6.1722,5.1574,5.0696,3.9640,4.5496,3.7661,3.5499,3.9195,4.9730,4.9484,6.8313,3.8103,4.7760,4.9808,4.6684,3.9001,5.3783,6.1974,3.9953,6.2991,3.9317,4.1600,6.1361,4.5241,4.1279,6.3398,9.1277,3.4070,4.7469
2005-09-16,5.1298,6.3893,5.3297,5.1737,4.0268,4.7361,3.9440,3.7551,4.0688,5.1592,5.2088,7.0609,3.9067,4.9622,5.1634,4.7925,4.0252,5.5677,6.3426,4.1592,6.3820,4.1216,4.2749,6.2601,4.6966,4.2224,6.5189,9.4028,3.5885,4.8872
2005-09-23,4.8863,6.0463,5.0619,4.9545,3.8289,4.4210,3.7460,3.5415,3.8418,4.8844,5.0795,6.9408,3.6950,4.7503,4.9539,4.3947,3.7800,5.3052,6.0255,3.9655,5.8984,3.9749,3.9998,5.9341,4.3695,3.9824,6.1928,9.0662,3.3514,4.6389
2005-09-30,4.9267,6.0534,5.1027,4.9576,3.8102,4.4589,3.6948,3.5495,3.7939,4.9015,5.2078,7.1854,3.6648,4.7716,4.8523,4.3273,3.7392,5.2964,6.0183,4.0281,5.9462,3.8534,4.0202,5.9230,4.3223,4.0163,6.0979,8.7273,3.2448,4.6373
2005-10-14,4.8406,6.2128,5.1650,4.8247,3.7931,4.5171,3.7078,3.5540,3.7857,4.9152,5.2878,7.1936,3.5804,4.8108,4.7275,4.3012,3.7278,5.3070,5.9191,4.1188,5.9257,3.7092,4.0116,5.7084,4.2784,3.9970,6.0754,8.9126,3.1927,4.6078
2005-10-21,4.8240,6.1137,5.2003,4.7617,3.7304,4.6227,3.7313,3.7173,3.7944,4.8837,5.4569,7.3302,3.6110,4.7856,4.7956,4.2680,3.7173,5.4277,5.9969,4.1611,6.1721,3.9468,4.1122,5.6437,4.2960,4.0104,6.1946,9.0530,3.2535,4.6373
2005-10-28,4.6895,5.2948,4.7333,4.5817,3.5824,4.2138,3.4679,3.4182,3.4218,4.5310,5.2104,7.1809,3.2380,4.4448,4.3596,4.0204,3.5012,5.0422,5.7681,3.8020,5.2290,3.4566,3.7584,5.4179,3.9316,3.8319,5.7013,8.9138,2.9740,4.3193
2005-11-04,4.9377,5.1618,4.6892,4.4510,3.5547,4.2598,4.2334,3.5173,3.4309,4.5590,5.1921,7.0867,3.2716,4.4394,4.1658,4.1721,3.5463,5.0666,5.7688,3.8200,5.2568,3.5834,3.8371,5.4308,4.0031,4.0367,5.4517,8.9368,3.0672,4.3586
2005-11-11,4.8814,5.0157,4.6050,4.3376,3.3968,4.1532,3.9398,3.4751,3.3692,4.4734,5.1301,7.1818,3.2538,4.3910,4.1393,4.0963,3.5104,5.0369,5.6796,3.7570,5.1953,3.5283,3.8385,5.2943,3.9597,4.0168,5.2779,9.0753,2.9948,4.2832
2005-11-18,5.0657,5.1775,4.7862,4.4149,3.3576,4.2405,3.9548,3.5963,3.3890,4.5363,5.1462,6.9563,3.3214,4.5130,4.2548,4.1755,3.6035,5.1214,5.7312,3.7681,5.3379,3.7059,3.9310,5.3401,4.0396,4.1222,5.4288,8.9087,3.1284,4.3566
2005-11-25,4.9929,5.1461,4.7776,4.4153,3.3338,4.2041,3.9390,3.5281,3.3604,4.5146,5.0646,7.0510,3.3094,4.4859,4.2379,4.2519,3.5724,5.0645,5.7056,3.7418,5.4374,3.7687,3.9331,5.3487,3.9975,4.0534,5.3633,8.9205,3.1107,4.3370
2005-12-02,4.9437,5.0280,4.7615,4.3110,3.2338,4.0656,3.8325,3.4112,3.2524,4.3714,4.9703,6.7437,3.2122,4.3687,4.1327,4.1552,3.4546,4.8984,5.4843,3.6217,5.4935,3.6580,3.8250,5.2021,3.8387,3.9994,5.1377,8.9092,2.9878,4.2258
2005-12-09,5.0976,5.1476,4.8189,4.3771,3.2725,4.0706,3.8004,3.3959,3.2482,4.3921,4.9933,6.7663,3.1969,4.3352,4.1231,4.1778,3.4612,4.8123,5.4893,3.4305,5.6845,3.7423,3.9159,5.2427,3.8306,4.0442,5.1998,8.9393,2.9874,4.2529
2005-12-16,5.1820,5.2177,4.9542,4.4109,3.3016,4.1299,3.8817,3.4491,3.3180,4.4761,5.0052,6.9903,3.1945,4.4545,4.2121,4.2479,3.5212,4.8802,5.5616,3.4665,5.7134,3.8197,4.0495,5.3042,3.8892,4.0913,5.2868,8.7557,3.0343,4.3139
2005-12-23,5.2423,5.3814,4.9592,4.4393,3.2769,4.2184,3.9139,3.4984,3.3738,4.5621,5.0423,7.0844,3.2135,4.4860,4.2538,4.3055,3.5652,4.9407,5.6747,3.4951,5.8240,3.8869,4.0818,5.3514,3.9133,4.1732,5.3324,8.8859,3.0585,4.3595
2005-12-30,5.4763,5.4670,5.0013,4.4182,3.3296,4.2584,3.9813,3.5502,3.4229,4.6287,5.1301,7.2565,3.2239,4.5356,4.2746,4.3543,3.5855,4.9558,5.7298,3.5655,5.7867,3.8858,4.1093,5.2482,3.9917,4.3585,5.4497,9.0800,3.0724,4.4023
2006-01-06,5.4898,5.6578,5.2801,4.6005,3.4277,4.4527,4.0924,3.6393,3.5643,4.8867,5.1912,7.7011,3.3342,4.6182,4.4736,4.5612,3.7299,5.0975,5.9121,3.5756,6.3352,4.0365,4.3147,5.5470,4.1952,4.5749,5.7659,9.4885,3.1954,4.5847
2006-01-13,5.5213,5.6694,5.6741,4.5979,3.4595,4.6025,4.1597,3.7882,3.6838,5.0558,5.3818,7.9641,3.4143,4.7696,4.6443,4.6501,3.7702,5.1893,6.0347,3.6875,6.2411,4.3511,4.2811,5.4977,4.4444,4.5267,6.0655,9.8455,3.2656,4.6604
2006-01-20,5.7877,5.7301,6.1478,4.5873,3.5629,4.6930,4.2430,3.8083,3.8258,5.1828,5.5139,8.0946,3.4546,4.8024,4.6890,4.6879,3.8028,5.1873,6.0214,3.7132,6.3219,4.5167,4.3376,5.4503,4.5177,4.5393,6.1690,9.7243,3.2961,4.7251
2006-01-25,5.7523,5.9219,6.3269,4.5329,3.6124,4.6990,4.2389,3.7694,3.7916,5.2189,5.5673,8.1435,3.4727,4.8118,4.6063,4.6473,3.7633,5.1435,6.1370,3.7349,6.6010,4.6183,4.4888,5.4507,4.4229,4.7302,6.2085,9.8479,3.3023,4.7698
2006-02-10,5.8244,6.4546,6.5156,4.7138,3.7067,4.7319,4.3276,3.9834,3.8493,5.3568,5.4985,7.8133,3.6189,4.8955,4.6296,4.7771,3.7624,5.2504,6.4558,3.9001,6.5673,4.6321,4.5571,5.5630,4.4596,4.5469,6.1690,9.9920,3.3542,4.8633
2006-02-17,6.0578,6.1552,6.2084,4.5367,3.6008,4.5731,4.1566,3.8919,3.7281,5.2106,5.2221,7.3237,3.4545,4.8459,4.2893,4.7285,3.6081,5.0994,6.4534,3.7634,6.7337,4.6101,4.6281,5.3730,4.3396,4.3862,5.8851,9.2543,3.2352,4.7515
2006-02-24,6.2878,6.3088,6.3448,4.5538,3.7741,4.6362,4.1955,4.0259,3.8078,5.2469,5.3177,7.2955,3.5974,4.9163,4.2879,4.7894,3.6800,5.1439,6.6647,3.8631,6.8507,4.6697,4.7700,5.4078,4.3992,4.5116,5.9513,9.4904,3.2631,4.8542
2006-03-03,6.4030,6.0553,6.3283,4.5243,3.6352,4.5989,4.1607,3.9114,3.7311,5.2086,5.2990,7.4590,3.5470,4.7822,4.2160,4.8147,3.6273,5.1047,6.7942,3.8382,6.4389,4.5531,4.6029,5.2606,4.3292,4.3903,5.8165,9.2329,3.2667,4.7728
2006-03-10,6.1612,5.7942,5.9043,4.3196,3.5369,4.4349,3.9698,3.7872,3.5965,5.0502,5.1529,7.1559,3.4465,4.7406,4.1456,4.6108,3.4696,4.9265,6.6523,3.6207,6.1826,4.4302,4.3621,5.1259,4.1273,4.2570,5.3861,9.0499,3.1695,4.5975
2006-03-17,6.3462,5.8208,6.1182,4.3163,3.5571,4.5057,4.0921,3.8597,3.5865,5.1097,5.2844,7.4326,3.4898,4.7922,4.1882,4.6765,3.4832,4.9974,6.6889,3.6453,6.2250,4.6282,4.4835,5.1008,4.1831,4.3246,5.4403,9.1920,3.2226,4.6521
2006-03-24,6.4607,6.0856,6.5344,4.3588,3.5669,4.5519,4.1518,3.8953,3.6856,5.2898,5.5112,7.6856,3.5175,4.8694,4.2432,4.7097,3.5077,5.0898,6.7845,3.7806,6.3052,4.8299,4.7137,5.1161,4.2461,4.3428,5.5431,9.5271,3.2766,4.7435
2006-03-31,6.0198,6.3618,6.9532,4.3333,3.5058,4.6719,4.2246,3.9102,3.6373,5.3862,5.5495,7.7824,3.4968,4.9989,4.2854,4.6940,3.5030,5.1339,6.7168,3.8160,6.4344,5.0653,4.8816,5.0669,4.2909,4.4205,5.5941,9.9658,3.2734,4.7815
2006-04-07,6.1509,6.0421,7.7591,4.4926,3.4846,4.8415,4.4212,4.1183,3.8704,5.7917,6.0066,8.0804,3.6379,5.2216,4.6455,4.8711,3.5698,5.3610,6.8746,4.0172,6.5412,5.2592,5.2626,5.2012,4.5112,4.5112,5.8577,10.2716,3.4043,4.9740
2006-04-14,6.2821,6.1246,7.3305,4.5096,3.6493,4.9046,4.5600,4.1316,3.8442,5.8177,6.0267,8.4711,3.7459,5.2493,4.5890,4.7476,3.6114,5.5120,6.8300,4.0974,6.6843,5.5162,5.1971,5.2843,4.4881,4.4327,5.7591,8.6636,3.3583,5.0070
2006-04-21,6.0229,6.3922,7.9274,4.3962,3.6219,4.7374,4.5601,4.1599,3.8626,6.1018,6.3344,8.8721,3.6193,5.3157,4.6325,4.5348,3.5924,5.4857,7.5119,4.1104,6.0204,6.1419,5.1575,5.2085,4.4122,4.3788,5.8287,9.6051,3.4082,5.0014
2006-04-28,5.8482,6.5690,8.6278,4.3312,3.3323,4.6976,4.6164,4.0737,3.7947,6.3214,6.7810,9.6940,3.6205,5.7762,4.6213,4.4439,3.5650,5.4819,7.9888,4.1854,6.4144,6.8124,5.0479,5.1936,4.5600,4.4001,5.7109,9.7947,3.4435,5.0610
2006-05-12,6.7045,7.0315,10.9256,4.8453,3.5987,5.2359,5.2469,4.5108,4.1725,7.0568,7.7934,10.9989,4.0699,6.6220,4.9167,4.8450,3.8984,6.1288,9.0931,4.8546,6.6206,7.7427,5.2249,5.5785,4.9842,4.6765,6.5261,11.2546,3.4829,5.6190
2006-05-19,6.5394,7.2916,10.3166,5.0902,3.9871,5.6280,4.8749,4.9038,4.3145,7.1079,7.9818,12.2738,4.3916,7.1582,5.2101,5.3663,4.4029,6.5409,9.4765,5.2696,6.6356,9.0226,5.3667,5.8787,5.3200,4.4256,6.7150,11.3085,3.4781,5.8495
2006-05-26,6.3548,7.2372,9.4670,4.9702,3.8142,5.5688,4.8233,4.9120,4.2263,7.2176,7.6110,11.4170,4.2670,6.9793,5.1044,5.1469,4.3475,6.3365,8.8399,5.0912,6.6976,8.8987,5.4622,5.7763,5.1547,4.2061,6.4605,10.8186,3.4994,5.7033
2006-06-02,6.2941,7.3342,9.4147,5.1833,4.0336,5.8241,5.2501,5.2988,4.5630,7.6975,8.0693,13.7547,4.7651,7.4990,5.6760,5.4605,4.7476,6.8466,9.6850,5.3554,6.5395,9.5782,5.5472,6.0660,5.5216,4.2705,6.7953,11.4328,3.7997,6.0069
2006-06-09,5.8940,6.7684,8.3237,4.8122,3.7474,5.1826,4.8078,4.8976,4.1367,6.9291,7.2869,12.3371,4.4161,6.8759,5.1586,4.8970,4.2226,6.2452,8.9353,4.8235,5.9634,8.5473,5.2161,5.8516,4.8799,4.0916,6.0792,10.4570,3.6648,5.5197
2006-06-16,6.0062,6.6829,8.4534,4.8671,3.6934,5.2296,4.8495,4.8270,4.2208,7.2470,7.6628,12.6122,4.5214,7.0288,5.3804,4.9352,4.3298,6.4202,9.5982,4.7268,6.0034,8.7528,5.2292,5.8481,4.7929,4.2007,6.1544,10.5225,3.6478,5.5991
2006-06-23,6.1263,6.6777,8.7306,4.9214,3.6687,5.2948,4.9505,4.9355,4.3393,7.3192,7.7282,13.0943,4.5675,7.0699,5.6508,5.0297,4.4376,6.5821,10.1010,4.8875,6.1900,8.9471,5.2366,5.8602,4.9395,4.3794,6.3330,11.0085,3.6762,5.7090
2006-06-30,6.3534,6.9856,9.2358,5.1244,3.8662,5.4195,5.1119,5.0445,4.3816,7.9214,7.9742,12.8165,4.6915,7.3537,5.8916,5.2082,4.5795,6.7633,10.2607,5.1389,6.4518,9.5926,5.3568,5.8980,5.0959,4.4493,6.4900,11.2529,3.9064,5.9153
2006-07-07,6.2872,7.2496,9.8676,5.0808,3.8316,5.5926,5.3939,5.1962,4.4390,7.8598,8.4836,13.4992,4.7930,7.3463,5.9268,5.3308,4.5913,6.9161,10.1810,5.1774,6.2656,9.7777,5.4908,6.0041,5.1832,4.5924,6.8346,11.4252,4.0653,5.9757
2006-07-14,6.0390,6.7545,9.5652,4.8546,3.6239,5.2079,4.9197,4.8758,4.1543,7.4093,8.1590,12.4485,4.7133,7.1138,5.9764,4.9510,4.2771,6.4243,9.7603,4.8691,6.2441,8.7590,5.6250,5.5983,4.9204,4.2715,6.4118,10.9255,3.7728,5.7009
2006-07-21,6.1121,6.7667,9.1029,4.8401,3.6432,5.3200,5.1418,4.8222,4.2472,7.2185,7.9155,11.8237,4.7037,7.2194,6.0665,5.0211,4.3282,6.3958,9.7550,4.9178,5.6754,8.9012,5.6916,5.5902,4.9688,4.3045,6.6174,11.1350,3.8960,5.7065
2006-07-28,6.1065,6.5011,9.0693,4.7788,3.5990,5.2541,5.1025,4.7566,4.2540,7.1045,7.9097,11.5942,4.6260,7.1907,5.8627,5.0001,4.2886,6.4493,9.8549,4.8998,5.5526,8.2619,5.6487,5.5660,4.8887,4.1719,6.6557,10.9752,3.8304,5.6528
2006-08-04,5.8989,5.9489,7.7632,4.3591,3.3902,4.8229,4.5879,4.3599,3.7871,6.4006,7.0413,10.4999,4.1508,6.4951,5.3281,4.5973,3.8877,5.8924,9.0448,4.4352,5.3948,7.5121,5.1671,5.1278,4.3755,3.9245,5.7596,9.8751,3.5708,5.1810
2006-08-11,6.1071,6.0900,8.1745,4.4398,3.4722,4.9529,4.7430,4.1794,3.9032,6.4819,7.2838,10.6705,4.1060,6.7071,5.4661,4.7117,4.0819,5.9871,9.1675,4.5328,5.5307,7.6949,5.3478,5.2657,4.5416,3.9304,5.8536,9.9682,3.5096,5.2964
2006-08-18,6.0272,6.0063,8.1925,4.4574,3.4445,4.8921,4.6213,4.0544,3.8690,6.3605,7.1228,10.6422,4.0585,6.5946,5.3845,4.6748,4.0691,5.8568,9.0547,4.4456,5.6067,9.5175,5.5943,5.1957,4.5641,3.9624,5.9120,9.7380,3.4467,5.2765
2006-08-25,6.0390,6.0808,8.5747,4.4109,3.4899,5.0023,4.8184,4.0952,3.9296,6.4380,7.4920,11.2571,4.1424,6.6584,5.6770,4.6810,4.1440,5.9631,9.0683,4.5876,5.8129,10.0981,5.6722,5.2951,4.6735,4.1255,6.0587,10.0850,3.4869,5.3816
2006-09-01,6.1065,6.0705,8.8744,4.3458,3.6111,5.0693,4.9207,4.1509,3.9685,6.6048,7.5252,11.2353,4.1970,6.8973,6.0167,4.7690,4.1768,5.9642,9.3188,4.6547,5.8118,10.3451,6.0257,5.1754,4.6868,4.1099,6.2769,10.3300,3.5478,5.4710
2006-09-08,6.2689,6.1242,9.0815,4.3928,3.5447,5.1404,5.0480,4.2679,4.0274,6.6391,7.5782,11.8792,4.2126,6.8741,6.1069,4.7265,4.1510,6.0292,9.2647,4.7367,6.1252,10.4889,6.0326,5.2026,4.7687,4.1409,6.5530,10.5248,3.5837,5.5266
2006-09-15,6.4027,6.1615,8.7962,4.5190,3.6625,5.1814,5.1531,4.3344,4.1462,6.6122,7.4750,11.8359,4.2867,6.8770,5.9747,4.7942,4.1947,6.0768,9.4739,4.7255,6.4588,10.5430,6.2086,5.4851,4.7976,4.2329,6.5175,10.4589,3.6510,5.6151
2006-09-22,6.4709,6.0946,8.6804,4.4818,3.6022,5.1994,5.1350,4.3930,4.1421,6.7009,7.6512,12.4115,4.2959,6.9399,6.1848,4.8094,4.1777,6.2255,9.7479,4.9245,6.4796,10.9831,6.4510,5.3884,4.8324,4.3169,6.5504,10.4067,3.6995,5.6689
2006-09-29,6.5634,6.1117,8.6788,4.4932,3.6126,5.2909,5.1856,4.4620,4.2766,7.1123,7.8444,13.4198,4.4131,7.0422,6.1760,4.8732,4.2637,6.4193,9.8741,4.9932,6.7749,11.6520,6.4403,5.4344,4.9105,4.4866,6.8745,10.9140,3.8147,5.7874
2006-10-13,5.9803,6.5209,8.8462,4.6535,3.8429,5.4026,5.1642,4.5885,4.3807,7.2193,8.0443,13.2551,4.5731,7.0855,6.1459,4.9444,4.3722,6.5191,9.9971,5.1225,6.9957,11.5905,6.1509,5.4935,4.9845,4.5790,6.9555,11.1271,3.9138,5.8693
